,Game,ReleaseDate,Genre,TotalEarnings,OfflineEarnings,PercentOffline,TotalPlayers,TotalTournaments,Country,Date,Earnings,Players,Tournaments
4346,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2019-04-01,24295.24,10.0,2.0
4347,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2019-05-01,1750.0,18.0,2.0
4348,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2019-06-01,83998.0,52.0,3.0
4349,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2019-07-01,25110.15,55.0,4.0
4350,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2019-08-01,11984.72,75.0,3.0
4351,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2019-09-01,83217.0,21.0,4.0
4352,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2019-10-01,20696.74,50.0,4.0
4353,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2019-12-01,10856.07,10.0,1.0
4354,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2020-03-01,5395.0,24.0,2.0
4355,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2020-05-01,13669.69,10.0,1.0
4356,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2020-08-01,300.0,10.0,1.0
4357,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2020-09-01,1050.0,15.0,1.0
4358,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2021-01-01,41779.0,48.0,1.0
4359,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2021-07-01,56925.0,53.0,2.0
4360,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2021-08-01,4744.0,20.0,1.0
4361,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2021-11-01,4500.0,21.0,1.0
4362,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2022-01-01,45641.0,48.0,1.0
4363,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2022-02-01,8594.0,35.0,2.0
4364,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2022-07-01,16184.0,31.0,2.0
4365,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2022-08-01,60125.0,48.0,1.0
4366,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2022-10-01,11000.0,40.0,1.0
4367,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2023-06-01,5000.0,30.0,1.0
4368,Heroes of the Storm,2015-01-01,Multiplayer Online Battle Arena,18451461.38,14254535.64,0.77254236650604,1322,500,,2023-09-01,2334.19,20.0,1.0
4369,Hyper Scape,2020-01-01,Multiplayer Online Battle Arena,299000.0,0.0,0.0,260,4,,2020-07-01,200600.0,123.0,2.0
4370,Hyper Scape,2020-01-01,Multiplayer Online Battle Arena,299000.0,0.0,0.0,260,4,,2020-08-01,98400.0,180.0,2.0
4371,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2010-09-01,522.72,16.0,4.0
4372,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2010-10-01,11390.48,39.0,7.0
4373,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2010-11-01,8227.69,37.0,6.0
4374,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2010-12-01,7801.75,44.0,6.0
4375,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-01-01,1336.51,19.0,6.0
4376,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-02-01,1228.59,21.0,5.0
4377,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-03-01,15161.82,34.0,10.0
4378,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-04-01,2701.33,29.0,11.0
4379,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-05-01,3379.14,42.0,13.0
4380,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-06-01,108729.23,83.0,11.0
4381,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-07-01,17377.19,82.0,16.0
4382,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-08-01,71735.86,78.0,18.0
4383,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-09-01,14012.82,87.0,17.0
4384,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-10-01,141491.47,155.0,24.0
4385,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-11-01,93753.57,94.0,19.0
4386,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2011-12-01,57086.98,112.0,22.0
4387,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-01-01,53334.98,117.0,22.0
4388,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-02-01,42541.43,114.0,22.0
4389,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-03-01,127157.99,127.0,25.0
4390,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-04-01,121742.9,188.0,36.0
4391,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-05-01,228878.36,233.0,34.0
4392,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-06-01,196210.72,188.0,38.0
4393,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-07-01,94428.41,206.0,47.0
4394,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-08-01,299717.44,193.0,37.0
4395,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-09-01,373092.61,280.0,49.0
4396,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-10-01,2142991.87,189.0,22.0
4397,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-11-01,369777.98,315.0,29.0
4398,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2012-12-01,237414.41,217.0,30.0
4399,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-01-01,79274.02,118.0,25.0
4400,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-02-01,374412.5,234.0,32.0
4401,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-03-01,326372.21,211.0,30.0
4402,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-04-01,390650.2,203.0,26.0
4403,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-05-01,58834.46,111.0,20.0
4404,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-06-01,797837.71,320.0,38.0
4405,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-07-01,267542.39,207.0,26.0
4406,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-08-01,664897.38,361.0,37.0
4407,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-09-01,204747.85,158.0,31.0
4408,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-10-01,2200058.98,288.0,30.0
4409,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-11-01,481318.32,278.0,32.0
4410,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2013-12-01,394954.63,376.0,48.0
4411,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-01-01,751350.46,395.0,32.0
4412,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-02-01,96041.67,199.0,31.0
4413,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-03-01,355749.99,352.0,37.0
4414,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-04-01,818168.14,420.0,40.0
4415,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-05-01,684830.67,335.0,33.0
4416,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-06-01,445935.18,411.0,45.0
4417,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-07-01,293935.88,275.0,39.0
4418,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-08-01,1084737.72,434.0,37.0
4419,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-09-01,325720.89,242.0,33.0
4420,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-10-01,2339483.02,232.0,30.0
4421,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-11-01,385511.53,323.0,36.0
4422,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2014-12-01,486705.84,427.0,36.0
4423,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-01-01,162819.01,215.0,20.0
4424,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-02-01,113808.53,151.0,20.0
4425,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-03-01,437666.18,371.0,32.0
4426,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-04-01,1349012.57,679.0,44.0
4427,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-05-01,563512.99,317.0,32.0
4428,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-06-01,95878.76,147.0,25.0
4429,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-07-01,505875.44,438.0,29.0
4430,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-08-01,1334844.31,658.0,31.0
4431,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-09-01,98555.35,112.0,10.0
4432,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-10-01,2187887.97,321.0,25.0
4433,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-11-01,426937.66,336.0,26.0
4434,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2015-12-01,442312.76,309.0,17.0
4435,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-01-01,50025.02,40.0,5.0
4436,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-02-01,239015.61,174.0,9.0
4437,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-03-01,299620.13,395.0,23.0
4438,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-04-01,1459231.04,561.0,24.0
4439,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-05-01,517405.11,145.0,11.0
4440,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-06-01,32467.96,101.0,7.0
4441,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-07-01,250137.61,352.0,23.0
4442,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-08-01,1496842.81,518.0,23.0
4443,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-09-01,25015.83,49.0,7.0
4444,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-10-01,5144753.33,212.0,13.0
4445,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-11-01,715492.4,381.0,21.0
4446,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2016-12-01,289025.16,227.0,16.0
4447,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-01-01,83853.59,63.0,7.0
4448,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-02-01,183747.37,133.0,9.0
4449,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-03-01,216050.36,247.0,15.0
4450,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-04-01,1871132.21,681.0,28.0
4451,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-05-01,1807274.76,214.0,10.0
4452,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-06-01,207260.6,123.0,7.0
4453,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-07-01,369124.31,417.0,18.0
4454,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-08-01,801587.34,524.0,26.0
4455,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-09-01,1210049.55,310.0,17.0
4456,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-10-01,23050.87,153.0,12.0
4457,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-11-01,5156675.89,423.0,22.0
4458,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2017-12-01,332063.58,353.0,22.0
4459,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-01-01,197560.6,80.0,9.0
4460,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-02-01,112339.52,141.0,12.0
4461,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-03-01,536655.58,333.0,22.0
4462,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-04-01,1985731.38,665.0,27.0
4463,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-05-01,1503802.19,206.0,8.0
4464,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-06-01,178369.02,262.0,15.0
4465,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-07-01,516346.85,408.0,16.0
4466,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-08-01,460269.27,342.0,18.0
4467,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-09-01,1991541.98,762.0,20.0
4468,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-10-01,142122.31,318.0,15.0
4469,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,South Korea,2018-11-01,6680982.54,362.0,15.0
